Historical_figures,Name,Architectural_style,Era,dz,Longitude,Latitude
山东省,祓国都城遗址,古遗址,汉,山东省青岛市胶州市,120.028047,36.26444268
山东省,青州龙兴寺遗址,古遗址,南北朝至明,山东省潍坊市青州市,118.4367696,36.64586342
山东省,磁村瓷窑址,古遗址,唐至元,山东省淄博市淄川区,117.8502546,36.61641822
山东省,板桥镇遗址,古遗址,宋至清,山东省青岛市胶州市,120.0737533,36.25155109
山东省,萧城遗址,古遗址,宋,山东省聊城市冠县,115.4221988,36.62657723
山东省,土桥闸遗址,古遗址,明,山东省聊城市东昌府区,115.9828031,36.43455752
河南省,七里坪遗址,古遗址,旧石器时代,河南省洛阳市栾川县,111.6434435,33.78374611
河南省,北窑遗址,古遗址,旧石器时代,河南省洛阳市瀍河区,112.485549,34.69401936
河南省,灵井“许昌人”遗址,古遗址,旧石器时代,河南省许昌市许昌县,113.6852342,34.06800737
河南省,杏花山与小空山遗址,古遗址,旧石器时代,河南省南阳市南召县,112.4229477,33.49131142
河南省,李家沟遗址,古遗址,旧石器时代至新石器时代,河南省郑州市新密市,113.5661131,34.48118119
河南省,尚岗杨遗址,古遗址,新石器时代,河南省郑州市管城区,113.6714226,34.75558765
河南省,后庄王遗址,古遗址,新石器时代,河南省郑州市中原区,113.6068105,34.7494489
河南省,青台遗址,古遗址,新石器时代,河南省郑州市荥阳市,113.4339617,34.74645014
河南省,秦王寨遗址,古遗址,新石器时代,河南省郑州市荥阳市,113.3434263,34.94644385
河南省,人和寨遗址,古遗址,新石器时代,河南省郑州市新郑市,113.6443791,34.42902166
河南省,土门遗址,古遗址,新石器时代,河南省洛阳市伊川县,112.4479655,34.39678654
河南省,桥北村遗址,古遗址,新石器时代,河南省洛阳市嵩县,112.1313348,34.18617275
河南省,西王村遗址,古遗址,新石器时代,河南省洛阳市洛宁县,111.5926289,34.35682893
河南省,白营遗址,古遗址,新石器时代,河南省安阳市汤阴县,114.432416,35.93863053
河南省,不召寨遗址,古遗址,新石器时代,河南省三门峡市渑池县,111.7496891,34.82433092
河南省,徐堡古城址,古遗址,新石器时代,河南省焦作市温县,113.088954,35.03497795
河南省,许由寨遗址,古遗址,新石器时代,河南省许昌市鄢陵县,114.0679734,34.03414821
河南省,刘庄遗址,古遗址,新石器时代,河南省许昌市鄢陵县,114.0759933,34.04261393
河南省,阿岗寺遗址,古遗址,新石器时代,河南省漯河市舞阳县,113.6033799,33.43966802
河南省,黄山遗址,古遗址,新石器时代,河南省南阳市卧龙区,112.6068441,33.0766743
河南省,太子岗遗址,古遗址,新石器时代,河南省南阳市邓州市,112.0811135,32.68985919
河南省,造律台遗址,古遗址,新石器时代,河南省商丘市永城市,116.4439892,33.93055378
河南省,董桥遗址,古遗址,新石器时代,河南省驻马店市西平县,114.0156201,33.38925002
河南省,台子寺遗址,古遗址,新石器时代,河南省驻马店市驿城区,113.9881114,32.97497719
河南省,天堂寺遗址,古遗址,新石器时代,河南省驻马店市汝南县,114.4265899,32.78829001
河南省,段寨遗址,古遗址,新石器时代,河南省周口市郸城县,115.1197587,33.60757702
河南省,西金城遗址,古遗址,新石器时代,河南省焦作市博爱县,113.1082328,35.10657917
河南省,李楼遗址,古遗址,新石器时代至夏,河南省平顶山市汝州市,112.9870728,34.14733328
河南省,花地嘴遗址,古遗址,新石器时代至夏,河南省郑州市巩义市,113.016159,34.74879032
河南省,煤山遗址,古遗址,新石器时代至夏,河南省平顶山市汝州市,112.8259871,34.1756646
河南省,曲梁遗址,古遗址,新石器时代至夏、商、汉,河南省郑州市新密市,113.5980541,34.530168
河南省,商村遗址,古遗址,新石器时代至商、周,河南省焦作市武陟县,113.5442711,35.07943664
河南省,娘娘寨遗址,古遗址,新石器时代至周,河南省郑州市荥阳市,113.4293717,34.83266216
河南省,段岗遗址,古遗址,新石器时代至春秋,河南省开封市杞县,114.7653547,34.54539451
河南省,小李庄遗址,古遗址,新石器时代至南北朝,河南省平顶山市宝丰县,113.0284285,33.83677983
河南省,稍柴遗址,古遗址,新石器时代、夏,河南省郑州市巩义市,113.016159,34.74879032
河南省,大赉店遗址,古遗址,新石器时代、商,河南省鹤壁市淇滨区,114.2725449,35.73711492
河南省,西水坡遗址,古遗址,新石器时代、东周、汉,河南省濮阳市濮阳县,114.9971052,35.70035126
河南省,文集遗址,古遗址,新石器时代、金、元,河南省平顶山市叶县,113.1431099,33.53243594
河南省,八里桥遗址,古遗址,夏,河南省南阳市方城县,112.9882319,33.2242523
河南省,南洼遗址,古遗址,夏商至唐宋,河南省郑州市登封市,112.8001006,34.40926264
河南省,望京楼遗址,古遗址,夏、商,河南省郑州市新郑市,113.7343792,34.39685184
河南省,南顿故城,古遗址,夏、商、汉,河南省周口市项城市,114.8435812,33.44071273
河南省,柘城孟庄遗址,古遗址,商,河南省商丘市柘城县,115.2441478,34.07331151
河南省,琉璃阁遗址,古遗址,商周至汉,河南省新乡市辉县市,113.79931,35.46264603
河南省,邘国故城,古遗址,商、周、汉,河南省焦作市沁阳市,112.9369822,35.09140408
河南省,蒋国故城,古遗址,西周至战国,河南省信阳市淮滨县,115.4138186,32.47519642
河南省,祭伯城遗址,古遗址,周,河南省郑州市郑东新区,113.7605534,34.77643966
河南省,濮阳卫国故城,古遗址,周,河南省濮阳市濮阳县,115.0231936,35.71221772
河南省,洛阳东周王城,古遗址,东周,河南省洛阳市西工区和涧西区,112.4221061,34.66084746
河南省,华阳故城,古遗址,东周,河南省郑州市新郑市,113.7141799,34.56413885
河南省,鄢国故城,古遗址,东周,河南省许昌市鄢陵县,114.1715056,34.10364562
河南省,十二连城,古遗址,东周,河南省许昌市长葛市,113.8139047,34.19559075
河南省,京城古城址,古遗址,东周,河南省郑州市荥阳市,113.4339617,34.74645014
河南省,苑陵故城,古遗址,东周、秦、汉,河南省郑州市新郑市,113.7343792,34.39685184
河南省,父城遗址,古遗址,东周、汉,河南省平顶山市宝丰县,113.2488003,33.85162637
河南省,葛陵故城,古遗址,东周、汉,河南省驻马店市新蔡县,114.9157205,32.81365047
河南省,启封故城,古遗址,春秋,河南省开封市开封县,114.435442,34.75775818
河南省,沈国故城,古遗址,春秋至汉,河南省驻马店市平舆县,114.5855721,33.14038903
河南省,刘国故城,古遗址,春秋、汉,河南省洛阳市偃师市,112.7833949,34.72829538
河南省,舞钢冶铁遗址群,古遗址,战国至汉,河南省平顶山市舞钢市,113.5265481,33.31084997
河南省,宜阳韩都故城,古遗址,战国、秦、汉,河南省洛阳市宜阳县,112.1730293,34.51580433
河南省,汉霸二王城,古遗址,秦,河南省郑州市荥阳市,113.3387402,34.80119242
河南省,新安函谷关,古遗址,西汉,河南省洛阳市新安县,112.1724137,34.71898481
河南省,铁生沟冶铁遗址,古遗址,汉,河南省郑州市巩义市,113.0338308,34.62056175
河南省,芒砀山汉代礼制建筑基址,古遗址,汉,河南省商丘市永城市,116.498149,34.19003734
河南省,柘城故城,古遗址,汉,河南省商丘市柘城县,115.3001168,34.09237227
河南省,汉魏许都故城,古遗址,汉、魏,河南省许昌市许昌县,113.8467686,34.0370646
河南省,沙门城址,古遗址,汉、宋、金,河南省新乡市延津县,114.0983968,35.27892312
河南省,大运河商丘南关码头遗址,古遗址,隋至宋,河南省商丘市睢阳区,115.6081005,34.36807456
河南省,邓窑遗址,古遗址,唐至元,河南省南阳市内乡县,111.84353,33.04688876
河南省,密县瓷窑遗址,古遗址,唐、宋,河南省郑州市新密市,113.3843756,34.54046025
河南省,宋陵采石场,古遗址,北宋,河南省洛阳市偃师市,112.7833949,34.72829538
河南省,严和店窑址,古遗址,宋,河南省平顶山市汝州市,112.787224,34.07739091
湖北省,长阳人遗址,古遗址,旧石器时代,湖北省宜昌市长阳土家族自治县,111.2016521,30.47527616
湖北省,梅铺猿人遗址,古遗址,旧石器时代,湖北省十堰市郧县,111.1493811,33.00198091
湖北省,黄龙洞遗址,古遗址,旧石器时代,湖北省十堰市郧西县,109.4820738,33.18703363
湖北省,桂花树遗址,古遗址,新石器时代,湖北省荆州市松滋市,111.7510126,30.17710095
湖北省,叶家庙遗址,古遗址,新石器时代,湖北省孝感市孝南区,113.9054739,30.9193609
湖北省,城河遗址,古遗址,新石器时代,湖北省荆门市沙洋县,112.5830545,30.71184023
湖北省,龙王山遗址,古遗址,新石器时代,湖北省荆门市东宝区,112.1956681,31.05406089
湖北省,大路铺遗址,古遗址,新石器时代、商、周,湖北省黄石市阳新县,115.0754723,29.92656795
湖北省,七里河遗址,古遗址,新石器时代、周、汉,湖北省十堰市房县,110.70084,32.06261018
湖北省,毛家咀遗址,古遗址,西周,湖北省黄冈市蕲春县,115.4315184,30.22833026
湖北省,安居遗址,古遗址,周、汉,湖北省随州市随县,113.1999011,31.74727662
湖北省,草店坊城遗址,古遗址,周、汉,湖北省孝感市孝昌县,113.9923559,31.26028332
湖北省,郭家岗遗址,古遗址,东周,湖北省襄樊市宜城市,112.2519582,31.72187567
湖北省,孙郭胡城址,古遗址,战国,湖北省咸宁市咸安区,114.2575276,29.88719922
湖北省,南襄城遗址,古遗址,战国至汉,湖北省宜昌市远安县,111.6348548,31.06327225
湖北省,新店土城遗址,古遗址,战国、西汉,湖北省咸宁市赤壁市,113.6837396,29.64525223
湖北省,郢城遗址,古遗址,秦、汉,湖北省荆州市荆州区,112.2171558,30.38266118
湖北省,吴王城遗址,古遗址,三国,湖北省鄂州市鄂城区,114.8865724,30.40326492
湖北省,南漳山寨群,古遗址,明至清,湖北省襄樊市南漳县,111.8331377,31.77683497
湖北省,李来亨抗清遗址,古遗址,明至清,湖北省宜昌市兴山县,110.7415888,31.35032912
湖南省,虎爪山遗址,古遗址,旧石器时代,湖南省常德市津市,111.8719626,29.60325873
湖南省,鸡公垱遗址,古遗址,旧石器时代,湖南省常德市澧县,111.7419381,29.58717803
湖南省,十里岗遗址,古遗址,旧石器时代,湖南省常德市澧县,111.7786162,29.6948423
湖南省,汤家岗遗址,古遗址,新石器时代,湖南省常德市安乡县,112.1674637,29.61333821
湖南省,三元宫遗址,古遗址,新石器时代,湖南省常德市澧县,111.8226689,29.77446969
湖南省,孙家岗遗址,古遗址,新石器时代,湖南省常德市澧县,111.7529883,29.63585659
湖南省,鸡叫城遗址,古遗址,新石器时代,湖南省常德市澧县,111.783141,29.72904158
湖南省,丁家岗遗址,古遗址,新石器时代,湖南省常德市澧县,111.7870395,29.71412856
湖南省,划城岗遗址,古遗址,新石器时代,湖南省常德市安乡县,112.1535384,29.48228381
湖南省,涂家台遗址,古遗址,新石器时代,湖南省益阳市南县,112.3904193,29.36388185
湖南省,皂市遗址,古遗址,新石器时代至商、周,湖南省常德市石门县,111.2371758,29.65352454
湖南省,不二门遗址,古遗址,商、周,湖南省湘西土家族苗族自治州永顺县,109.8433913,28.98766568
湖南省,铜鼓山遗址,古遗址,商、春秋,湖南省岳阳市云溪区,113.2664932,29.47539374
湖南省,申鸣城遗址,古遗址,东周,湖南省常德市临澧县,111.6419873,29.44362603
湖南省,罗子国城遗址,古遗址,东周,湖南省岳阳市屈原管理区,112.9120039,28.86124993
湖南省,四方城遗址,古遗址,战国至汉,湖南省湘西土家族苗族自治州保靖县,109.6660067,28.73696786
湖南省,采菱城遗址,古遗址,战国至汉,湖南省常德市桃源县,111.4832884,28.90555395
湖南省,舂陵侯城遗址,古遗址,秦至汉,湖南省永州市宁远县,111.9770795,25.83857577
湖南省,泠道故城遗址,古遗址,西汉,湖南省永州市宁远县,111.9405772,25.57403079
湖南省,魏家寨古城遗址,古遗址,汉,湖南省湘西土家族苗族自治州保靖县,109.2942477,28.78892296
湖南省,里耶大板遗址与墓群,古遗址,汉,湖南省湘西土家族苗族自治州龙山县,109.2940969,28.79054207
湖南省,索县汉代城址,古遗址,汉,湖南省常德市鼎城区,111.6752121,29.0216598
湖南省,衡州窑,古遗址,唐至宋,湖南省衡阳市珠晖区,112.6148748,26.8982466
湖南省,云集窑,古遗址,唐至元,湖南省衡阳市衡南县,112.6660874,26.75344367
湖南省,允山玉井古窑址,古遗址,宋,湖南省永州市江永县,111.3385224,25.27626931
湖南省,羊峰古城遗址,古遗址,宋,湖南省湘西土家族苗族自治州永顺县,110.0987128,28.97118771
湖南省,鬼崽岭遗址,古遗址,宋至清,湖南省永州市道县,111.5956215,25.529522
湖南省,水口山铅锌矿冶遗址,古遗址,宋至清,湖南省衡阳市常宁市,112.5837965,26.55424324
湖南省,羊舞岭古窑址,古遗址,宋至清,湖南省益阳市赫山区,112.3852264,28.55015051
湖南省,醴陵窑,古遗址,宋至民国,湖南省株洲市醴陵市,113.4912435,27.64939523
湖南省,茶陵古城墙,古遗址,南宋至清,湖南省株洲市茶陵县,113.5554486,26.79493684
湖南省,大矶头遗址,古遗址,清,湖南省岳阳市云溪区,113.2664932,29.47539374
广东省,独石仔洞穴遗址,古遗址,旧石器时代至新石器时代,广东省阳江市阳春市,111.8720375,22.35290185
广东省,古椰贝丘遗址,古遗址,新石器时代,广东省佛山市高明区,112.8442016,22.95743316
广东省,蚝岗贝丘遗址,古遗址,新石器时代,广东省东莞市南城区,113.7672287,23.03147826
海南省,信冲洞遗址,古遗址,旧石器时代,海南省昌江黎族自治县,109.0516091,19.29964925
海南省,珠崖岭城址,古遗址,汉至唐,海南省海口市琼山区,110.3495538,20.00515196
海南省,华光礁沉船遗址,古遗址,宋至清,海南省西沙群岛华光礁,112.0216402,16.33214409
四川省,哈休遗址,古遗址,新石器时代,四川省阿坝藏族羌族自治州马尔康县,102.2048302,31.90803764
四川省,罕额依新石器时代文化遗址和汉代石棺葬墓群,古遗址,新石器时代、汉,四川省甘孜藏族自治州丹巴县,101.8888759,30.88125931
四川省,雒城遗址,古遗址,汉,四川省德阳市广汉市,104.2774036,30.97540583
四川省,江南馆街街坊遗址,古遗址,唐至宋,四川省成都市锦江区,104.0778257,30.6562608
四川省,玉堂窑址,古遗址,唐、北宋,四川省成都市都江堰市,103.6035408,30.97231316
四川省,神臂城遗址,古遗址,南宋,四川省泸州市合江县,105.8275519,28.81452918
四川省,永平堡古城,古遗址,明,四川省绵阳市北川羌族自治县,104.4653265,31.61929632
四川省,五粮液老窖池遗址,古遗址,明至清,四川省宜宾市翠屏区,104.6272786,28.77139471
贵州省,龙广观音洞遗址,古遗址,旧石器时代至新石器时代,贵州省黔西南布依族苗族自治州安龙县,105.1758657,25.0984647
贵州省,普安铜鼓山遗址,古遗址,战国至西汉,贵州省黔西南布依族苗族自治州普安县,105.0206129,25.5330207
云南省,元谋古猿化石地点,古遗址,旧石器时代,云南省楚雄彝族自治州元谋县,101.8731763,25.70758164
云南省,大河遗址,古遗址,旧石器时代,云南省曲靖市富源县,104.3119849,25.54074099
云南省,玉水坪遗址,古遗址,旧石器时代至新石器时代,云南省怒江傈僳族自治州兰坪白族普米族自治县,99.50910088,26.71956208
云南省,大墩子遗址,古遗址,新石器时代,云南省楚雄彝族自治州元谋县,101.9068756,25.70951216
云南省,海门口遗址,古遗址,新石器时代至青铜时代,云南省大理白族自治州剑川县,99.91885046,26.47063788
云南省,银梭岛遗址,古遗址,新石器时代至商,云南省大理白族自治州大理市,100.2402769,25.59609933
云南省,玉溪窑址,古遗址,元至明,云南省玉溪市红塔区,102.5389117,24.34414489
陕西省,洛南盆地旧石器地点群,古遗址,旧石器时代,陕西省商洛市洛南县,110.143152,34.09217221
陕西省,龙王辿遗址,古遗址,旧石器时代,陕西省延安市宜川县,110.4375628,36.15669594
陕西省,杨家坟山遗址,古遗址,旧石器时代,陕西省延安市黄龙县,109.8351898,35.58485712
陕西省,何家湾遗址,古遗址,新石器时代,陕西省汉中市西乡县,107.7403401,32.98756344
陕西省,杨官寨遗址,古遗址,新石器时代,陕西省西安市高陵县,109.0187273,34.47232452
陕西省,鱼化寨遗址,古遗址,新石器时代,陕西省西安市雁塔区,108.8577297,34.23467399
陕西省,南沙遗址,古遗址,新石器时代至商,陕西省渭南市华县,109.7561942,34.51323644
陕西省,碾子坡遗址,古遗址,新石器时代至西周,陕西省咸阳市长武县,107.8978004,35.12692314
陕西省,紫荆遗址,古遗址,新石器时代至西周,陕西省商洛市商州区,109.9362513,33.86437949
陕西省,水沟遗址,古遗址,新石器时代至战国,陕西省宝鸡市凤翔县,107.4518395,34.57592363
陕西省,宝山遗址,古遗址,新石器时代、商,陕西省汉中市城固县,107.3438248,33.1988611
陕西省,益家堡遗址,古遗址,新石器时代、商,陕西省宝鸡市扶风县,107.8956798,34.37699949
陕西省,古邰国遗址,古遗址,新石器时代、商、周,陕西省咸阳市杨陵区、宝鸡市扶风县,108.0798183,34.27338455
陕西省,桥镇遗址,古遗址,新石器时代、西周,陕西省宝鸡市陈仓区,107.1386542,34.48664357
陕西省,西峪遗址,古遗址,新石器时代、秦汉,陕西省西安市周至县,108.2174876,34.16509145
陕西省,下河西遗址,古遗址,新石器时代、汉,陕西省渭南市白水县,109.5856326,35.17825662
陕西省,郑家坡遗址,古遗址,商,陕西省咸阳市武功县,108.1214926,34.31626489
陕西省,赵家台遗址,古遗址,商、西周,陕西省宝鸡市岐山县,107.7111774,34.46283036
陕西省,茹家庄遗址,古遗址,西周,陕西省宝鸡市渭滨区,107.1097651,34.33462076
陕西省,十二连城烽火台遗址,古遗址,东周至明,陕西省渭南市潼关县,110.2411061,34.54554819
陕西省,徵邑漕仓遗址,古遗址,春秋至西汉,陕西省渭南市蒲城县,109.581486,34.95690105
陕西省,刘家营遗址,古遗址,战国至秦汉,陕西省安康市汉滨区,108.9273455,32.71546294
陕西省,秦直道起点遗址,古遗址,秦,陕西省咸阳市淳化县,108.5761953,34.80047979
陕西省,秦直道遗址延安段,古遗址,秦,陕西省延安市黄陵县、富县、甘泉县、志丹县,108.7634866,36.82199963
陕西省,祋祤宫遗址,古遗址,秦至西汉,陕西省铜川市耀州区,108.9756687,34.90990072
陕西省,成山宫遗址,古遗址,秦、汉,陕西省宝鸡市眉县,107.7449771,34.27570084
陕西省,沙河古桥遗址,古遗址,秦、汉,陕西省咸阳市秦都区,108.701605,34.33101323
陕西省,银州故城,古遗址,秦、汉、唐,陕西省榆林市横山县,109.2888936,37.96160336
陕西省,建章宫遗址,古遗址,西汉,陕西省西安市未央区,108.8335309,34.30877132
陕西省,圜丘遗址,古遗址,唐,陕西省西安市雁塔区,108.9219783,34.21501657
陕西省,潼关故城,古遗址,唐至明,陕西省渭南市潼关县,110.2411061,34.54554819
陕西省,尧头窑遗址,古遗址,唐至清,陕西省渭南市澄城县,109.9589016,34.98759598
陕西省,铁边城遗址,古遗址,北宋,陕西省延安市吴起县,107.8703247,36.9822129
陕西省,安仁瓷窑遗址,古遗址,宋至元,陕西省咸阳市旬邑县,108.3511929,35.12420382
陕西省,代来城城址,古遗址,宋、明、清,陕西省榆林市榆阳区,109.7147424,38.27652227
甘肃省,牛角沟遗址,古遗址,旧石器时代,甘肃省平凉市泾川县,107.6798315,35.36877403
甘肃省,狼叫屲遗址,古遗址,旧石器时代、新石器时代,甘肃省天水市武山县,104.8878729,34.72276006
甘肃省,半山遗址,古遗址,新石器时代,甘肃省临夏回族自治州广河县,103.5736221,35.48867953
甘肃省,然闹遗址,古遗址,新石器时代,甘肃省甘南藏族自治州迭部县,103.2409142,34.05527674
甘肃省,磨沟遗址（含墓群）,古遗址,新石器时代至商,甘肃省甘南藏族自治州临潭县,103.8554466,34.68435896
甘肃省,新庄坪遗址,古遗址,新石器时代至商,甘肃省临夏回族自治州积石山保安族东乡族撒拉族自治县,102.8741007,35.71816863
甘肃省,边家林遗址,古遗址,新石器时代至商,甘肃省临夏回族自治州康乐县,103.7301218,35.39903834
甘肃省,西山遗址,古遗址,新石器时代至商,甘肃省平凉市灵台县,107.6164693,35.0663515
甘肃省,缸缸洼遗址,古遗址,新石器时代、夏、商,甘肃省酒泉市金塔县,98.90258596,39.98295701
甘肃省,火石梁遗址,古遗址,新石器时代、商,甘肃省酒泉市金塔县,98.90258596,39.98295701
甘肃省,李崖遗址,古遗址,新石器时代、商、周、汉,甘肃省天水市清水县,106.1330308,34.75085695
甘肃省,石沟坪遗址,古遗址,新石器时代、西周、春秋、汉,甘肃省陇南市礼县,105.1750808,34.19079536
甘肃省,桥村遗址,古遗址,新石器时代、西周、汉,甘肃省平凉市灵台县,107.4931404,35.14949617
甘肃省,马家塬遗址,古遗址,新石器时代、战国,甘肃省天水市张家川回族自治县,106.200366,34.98889131
甘肃省,砂锅梁遗址,古遗址,夏、商,甘肃省酒泉市玉门市,98.49384917,39.73158778
甘肃省,东灰山遗址,古遗址,夏、商,甘肃省张掖市民乐县,100.8112578,38.43052598
甘肃省,辛店遗址,古遗址,商周,甘肃省定西市临洮县,103.7810481,35.60885514
甘肃省,三角城遗址,古遗址,西周至春秋,甘肃省金昌市金川区,102.3066262,38.61513341
甘肃省,秦直道遗址庆阳段,古遗址,秦,甘肃省庆阳市正宁县、宁县、合水县、华池县,107.9851607,36.46140907
甘肃省,成纪故城遗址,古遗址,秦至宋,甘肃省平凉市静宁县,105.7285414,35.52237348
甘肃省,六工城遗址,古遗址,汉至唐,甘肃省酒泉市瓜州县,95.63576747,40.41083623
甘肃省,草沟井城址,古遗址,汉至明,甘肃省张掖市肃南裕固族自治县,99.61437496,38.83667343
青海省,宗日遗址,古遗址,新石器时代,青海省海南藏族自治州同德县,100.5768289,35.25567344
青海省,塔里他里哈遗址,古遗址,商至周,青海省海西蒙古族藏族自治州都兰县,98.09511796,36.3025815
青海省,虎台遗址,古遗址,十六国,青海省西宁市城西区,101.7459719,36.63255186
青海省,门源古城,古遗址,宋,青海省海北藏族自治州门源回族自治县,101.6310942,37.37388681
青海省,贡萨寺旧址与宗喀巴大殿,古遗址,清,青海省玉树藏族自治州治多县,95.612303,33.85470097
四川省,茶马古道,古遗址,唐至民国,四川省、云南省、贵州省,104.0734073,30.65406274
河北省,林村墓群,古墓葬,战国至汉,河北省邯郸市邯郸县,114.4845212,36.58016678
河北省,无极甄氏墓群,古墓葬,东汉至北朝,河北省石家庄市无极县,114.9703818,38.17856356
河北省,赞皇李氏墓群,古墓葬,北朝,河北省石家庄市赞皇县,114.3798882,37.66468155
河北省,宋祖陵,古墓葬,唐、五代、宋,河北省保定市清苑县,115.4837558,38.76426809
河北省,王处直墓,古墓葬,五代,河北省保定市曲阳县,114.7389061,38.62157358
河北省,石羊石虎墓群,古墓葬,辽至金,河北省承德市平泉县,118.6957805,41.01668637
河北省,杨赟家族墓地,古墓葬,元至清,河北省张家口市蔚县,114.5829141,39.83985146
山西省,冯古庄墓地,古墓葬,西周,山西省运城市新绛县,111.1691834,35.6893889
山西省,山王墓地,古墓葬,西周,山西省运城市河津市,110.7065258,35.59665848
山西省,横北倗国墓地,古墓葬,西周,山西省运城市绛县,111.4435858,35.48746168
山西省,西周黎侯墓群,古墓葬,西周至春秋,山西省长治市黎城县,113.3798083,36.50333951
山西省,羊舌墓地,古墓葬,西周至春秋,山西省临汾市曲沃县,111.4695541,35.64122654
山西省,薛嵩墓,古墓葬,唐,山西省运城市夏县,111.2144405,35.14197585
山西省,东龙观墓群,古墓葬,宋、金、元,山西省吕梁市汾阳市,111.7508132,37.21396205
辽宁省,四平山积石墓地,古墓葬,新石器时代,辽宁省大连市甘井子区,121.3726716,39.0316405
辽宁省,马城子墓地,古墓葬,夏至西周,辽宁省本溪市本溪满族自治县,124.1143975,41.29960845
辽宁省,东山大石盖墓,古墓葬,夏、商,辽宁省丹东市凤城市,124.0609953,40.45064948
辽宁省,石棚沟石棚,古墓葬,夏、商,辽宁省大连市普兰店市,122.1941362,39.88767159
辽宁省,岗上楼上墓地,古墓葬,西周至春秋,辽宁省大连市甘井子区,121.5203638,38.95244775
辽宁省,东大杖子古墓群,古墓葬,战国,辽宁省葫芦岛市建昌县,119.5921646,40.63306936
辽宁省,望江楼墓地,古墓葬,西汉至东汉,辽宁省本溪市桓仁满族自治县,125.3547912,41.26486107
辽宁省,营城子汉墓群,古墓葬,汉,辽宁省大连市甘井子区,121.3871941,38.99261334
辽宁省,辽阳苗圃汉墓群,古墓葬,汉、魏,辽宁省辽阳市太子河区,123.1759919,41.25114825
辽宁省,雅河流域墓群,古墓葬,汉至唐,辽宁省本溪市桓仁满族自治县,125.3160711,41.20367688
辽宁省,冯家堡子墓地,古墓葬,汉至唐,辽宁省本溪市桓仁满族自治县,125.0649916,41.33600673
辽宁省,施家沟墓地,古墓葬,汉至唐,辽宁省抚顺市顺城区,123.9358325,41.90632896
辽宁省,喇嘛洞墓地,古墓葬,三国至晋,辽宁省朝阳市北票市,120.7192025,41.65993066
辽宁省,龙岗墓群,古墓葬,辽,辽宁省锦州市北镇市,121.7905701,41.59660749
辽宁省,关山辽墓,古墓葬,辽,辽宁省阜新市阜新蒙古族自治县,121.2274261,41.95070974
辽宁省,东京陵,古墓葬,明,辽宁省辽阳市太子河区,123.2434709,41.29645377
吉林省,小西山石棺墓群,古墓葬,商至周,吉林省吉林市磐石市,126.054266,42.94371321
吉林省,鸭绿江上游积石墓群,古墓葬,汉至唐,吉林省白山市浑江区、江源区、临江市、长白朝鲜族自治县,128.1879432,41.41245489
吉林省,江沿墓群,古墓葬,汉至唐,吉林省通化市东昌区、通化县,125.753292,41.67750225
吉林省,友谊村墓群,古墓葬,金,吉林省四平市梨树县,124.3986896,43.40751966
江苏省,金坛土墩墓群,古墓葬,商周,江苏省常州市金坛市,119.5929911,31.72539059
江苏省,春城土墩墓群,古墓葬,商周,江苏省镇江市句容市,119.2749083,31.91208344
江苏省,烟墩山墓地,古墓葬,西周,江苏省镇江市丹徒区,119.428429,32.13384114
江苏省,尹湾汉墓,古墓葬,汉,江苏省连云港市东海县,118.7473747,34.54341069
江苏省,三庄墓群,古墓葬,汉,江苏省宿迁市泗阳县,118.6119502,33.84149693
江苏省,庙山汉墓,古墓葬,汉,江苏省扬州市仪征市,119.2881699,32.39997802
江苏省,上坊孙吴墓,古墓葬,三国,江苏省南京市江宁区,118.87861,31.96237562
江苏省,仙鹤观六朝墓地,古墓葬,三国、晋、南北朝,江苏省南京市栖霞区,118.89964,32.10300579
江苏省,顾炎武墓及故居,古墓葬,清,江苏省苏州市昆山市,120.9764105,31.38762252
浙江省,绍兴越国贵族墓群,古墓葬,春秋至战国,浙江省绍兴市绍兴县,120.490729,30.08438521
浙江省,长安画像石墓,古墓葬,汉至三国,浙江省嘉兴市海宁市,120.443899,30.45611362
浙江省,吕祖谦及家族墓,古墓葬,宋,浙江省金华市武义县,119.8116737,28.89577818
浙江省,宋六陵,古墓葬,南宋,浙江省绍兴市绍兴县,120.490729,30.08438521
浙江省,赵孟頫墓,古墓葬,元,浙江省湖州市德清县,119.9727522,30.54497616
浙江省,吴镇墓,古墓葬,元,浙江省嘉兴市嘉善县,120.9217113,30.83332133
安徽省,建平镇土墩墓群,古墓葬,西周至战国,安徽省宣城市郎溪县,119.1805753,31.13109797
安徽省,双墩春秋墓,古墓葬,春秋,安徽省蚌埠市淮上区,117.3205738,32.98433054
安徽省,六安汉代王陵墓地,古墓葬,西汉,安徽省六安市金安区,116.534655,31.75138482
安徽省,淮南王刘安家族墓地,古墓葬,汉,安徽省六安市寿县,116.7818618,32.57540208
安徽省,古城汉墓,古墓葬,东汉,安徽省淮北市濉溪县,116.7608781,33.91687771
安徽省,程端忠墓,古墓葬,宋,安徽省六安市金寨县,115.9292632,31.72934687
安徽省,化明塘严氏墓,古墓葬,明,安徽省蚌埠市五河县,117.9378908,33.01601056
安徽省,汤和墓,古墓葬,明,安徽省蚌埠市龙子湖区,117.3879364,32.94469971
安徽省,张廷玉墓,古墓葬,清,安徽省安庆市桐城市,116.9689405,31.03806478
福建省,浦城土墩墓群,古墓葬,西周至春秋,福建省南平市浦城县,118.5365064,27.920629
